,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,un_pmra,un_pmdec,zero_point,un_plx,gmm_prob
34375,1636148068921376768,Gaia DR3 2076393662864626176,2076393662864626176,1367202758,2016.0,295.37305335371707,0.008512749,40.205808808318565,0.010211772,0.3884811481309683,0.010374979,36.420906,4.8354187,-2.7545270697256035,0.011821061,-3.974148467234681,0.012466903,0.0001994556,0.10545415,-0.10639426,-0.029301567,0.13056211,-0.034183417,-0.3217528,-0.09144831,-0.06709569,-0.025259003,432,432,431,1,1.5734642,653.0162,0.06845335,5.4550953,31,False,1.4343878,,,,,,,,50,29,0.017698182,52,23,0,0.009791483,22.874079,0,0,1.0535911,,,,,,,,,False,427,155744.01697953162,23.110495,6739.1035,12.706339,48,63172.74172894818,32.04944,1971.1029,13.337218,48,132508.6894174021,50.19488,2639.8845,11.942285,1.2564298,0.0,0.0,0.0,0.0,0.0,1.3949337,0.6308794,0.7640543,3.0480502,0.5486949,1.0,16.0,4.0,12.0,25.474955,-0.81749123,0.6778224,858.44336,6.9305277,4750.0,2.5,0.25,222.0,12.163174,7.58631,10.0,11.610631,0.015564729,12.0,25.71401,NOT_AVAILABLE,74.01254429580291,8.457741719561325,311.0105221509276,60.08387369952014,False,False,0,True,True,True,False,False,False,True,False,1.020338e-13,5.096537e-13,0.99999887,,,,,,,,,,,,,,,,,,,,,,,0.4291502933451866,0.31369998133650007,-0.010615,2.6706518578611416,0.999761901844451
34377,1636148068921376768,Gaia DR3 2076393662864627840,2076393662864627840,1579580329,2016.0,295.367573451681,0.010227173,40.21510371726961,0.01190016,0.4125263698655647,0.012461848,30.9058,4.828105,-2.94606854735762,0.014198982,-3.825085307675296,0.016776722,-0.021383457,0.07687217,0.03378538,-0.10146961,0.009946979,-0.08830983,-0.10494879,-0.12502931,-0.06127096,-0.06666508,411,0,409,2,-0.6190204,390.31586,0.0,0.0,31,False,1.581671,,,,,,,,48,28,0.023374496,51,19,0,0.011166193,9.492328,0,0,0.9774832,0.1053466,0.15575387,0.021757232,0.08728294,-98.23371,79.49801,-1.0144506,-16.041925,False,414,48109.29709392191,9.900921,4859.0728,13.981794,49,27096.11909435598,18.45847,1467.9504,14.256274,43,30036.73788189208,19.156366,1567.9768,13.553763,1.1875638,1.0,1.0,0.0,1.0,0.0,0.70251083,0.27447987,0.42803097,2.7393029,6.738562,2.0,9.0,4.0,7.0,4.8085,,,731.1683,,6500.0,4.5,0.0,222.0,,,,13.12627,0.11428683,5.0,,NOT_AVAILABLE,74.01877702768883,8.465859772242375,311.00900614519486,60.09403918462618,False,False,0,True,True,False,False,False,True,True,False,1.0299463e-13,5.1445306e-13,0.9999037,7070.263,7057.652,7082.4106,3.9205,3.8964,3.9379,-0.0627,-0.0766,-0.0494,2073.8552,2018.0742,2162.0146,0.6006,0.5946,0.6074,0.5265,0.5211,0.5325,0.2826,0.2797,0.2858,A,0.48196373477919624,0.43859732922390926,-0.027383,3.0208609461889924,0.9997990304728976
34400,1636148068921376768,Gaia DR3 2076393692914035456,2076393692914035456,159130106,2016.0,295.3487031990914,0.010428121,40.20984752638414,0.011652189,0.3924513336763278,0.012344214,29.61803,5.2030153,-3.3466128061924256,0.014475491,-3.983911755616023,0.014835621,-0.068234324,0.008984693,-0.10450633,-0.028169945,0.11046575,-0.0488603,-0.24853207,-0.1893064,-0.027037153,-0.08320692,434,434,429,5,2.9695673,1367.5543,0.11820347,21.701817,31,True,1.3897247,,,,,,,,51,28,0.021262959,57,22,0,0.0064872666,7.0717983,0,0,1.102877,,,,,,,,,False,416,472106.36514816666,90.77863,5200.6333,11.502267,46,165174.87085276254,119.672035,1380.2295,12.293682,41,441244.69613039296,151.36003,2915.1995,10.636197,1.2844977,0.0,0.0,0.0,0.0,0.0,1.657485,0.7914152,0.8660698,4.943324,0.21989262,1.0,16.0,9.0,12.0,61.21789,0.8201055,0.37764594,858.44336,1.8515923,4250.0,2.0,-0.25,222.0,9.374417,4.784316,6.0,10.270443,0.00787433,6.0,65.09929,NOT_AVAILABLE,74.00714772519427,8.476007694968452,310.9782405739747,60.09402319388274,False,False,0,True,True,True,False,False,True,True,False,1.020579e-13,5.0977413e-13,0.9999964,4423.4585,4420.288,4426.5825,1.8119,1.8087,1.8172,-0.0088,-0.0089,-0.0087,2896.7449,2879.3506,2906.0212,0.8334,0.829,0.8376,0.619,0.6157,0.6222,0.3227,0.3209,0.3244,MARCS,0.4325415528565237,0.37238829346776037,-0.02684,3.145412676869847,0.9993614434870784
34401,1636148068921376768,Gaia DR3 2076393692914036608,2076393692914036608,146410341,2016.0,295.34161073370984,0.0070034186,40.20056115811519,0.008046232,0.389131085941579,0.0084023485,45.280327,4.8011336,-2.821178076859172,0.009492847,-3.884821623956645,0.010443291,-0.008377676,0.034384746,-0.13434364,-0.03275664,0.08253543,-0.037105232,-0.25087538,-0.114355914,0.007758569,-0.06541872,447,438,445,2,-1.3386114,566.6477,0.032185566,1.385873,31,False,1.4426525,,,,,,,,53,29,0.014727812,56,24,0,0.004377556,168.10338,0,0,0.9544705,,,,,,,,,False,461,204941.0657658196,190.23383,1077.3114,12.408295,51,84773.01383553207,268.4359,315.80356,13.017899,50,172186.77574838698,465.83817,369.6279,11.657896,1.2538228,0.0,0.0,0.0,1.0,0.0,1.3600025,0.6096039,0.75039864,5.558867,8.166954,1.0,17.0,9.0,12.0,30.180338,31.66863,0.0,756.1705,99.158516,4750.0,2.5,0.0,222.0,31.209307,6.835726,8.0,11.33135,0.016807903,8.0,,VARIABLE,73.99628317860987,8.47633065479022,310.9616704859689,60.08714483742826,False,False,0,True,True,False,True,False,True,True,False,1.02103974e-13,5.1000426e-13,0.99999195,5055.7783,5047.855,5078.2236,2.6126,2.606,2.6231,-0.1604,-0.1611,-0.16,2721.283,2695.9243,2739.4407,0.7679,0.7608,0.788,0.6014,0.5956,0.6176,0.3195,0.3163,0.3283,MARCS,0.33648521083675875,0.26882292189682655,-0.00867,2.1592591297785604,0.9998269137793889
34402,1636148068921376768,Gaia DR3 2076393692914037248,2076393692914037248,1626057198,2016.0,295.3411126182475,0.006924132,40.19681297865736,0.007793197,0.401386356236411,0.00816004,48.1128,4.9415483,-2.90136888530773,0.009676259,-4.000119545743845,0.010006222,-0.012086109,0.046063274,-0.08694398,-0.030171737,0.06302963,-0.03001768,-0.2784256,-0.07257685,-0.010443168,-0.05198564,448,448,447,1,-2.7967513,506.7576,0.021473078,0.61552805,31,False,1.4371123,,,,,,,,52,29,0.014184633,54,23,0,0.0055187317,176.2802,1,0,0.90669554,,,,,,,,,False,458,194588.9998699658,21.677118,8976.7,12.464571,50,79315.09511034815,38.03411,2085.3674,13.090153,49,164249.24320392363,40.845863,4021.1965,11.709137,1.2516861,0.0,0.0,0.0,0.0,0.0,1.3810158,0.62558174,0.75543404,3.4681058,0.370605,1.0,6.0,4.0,5.0,15.245687,-1.5746627,0.9394136,480.64514,1.8163526,4750.0,2.5,0.25,222.0,,,,11.425129,0.048349835,2.0,,NOT_AVAILABLE,73.99277012621832,8.474874576012079,310.958387619799,60.08375172553073,False,False,0,True,True,False,False,False,True,True,False,1.02058126e-13,5.097752e-13,0.9999964,4722.603,4658.0825,4735.6284,2.4007,2.3621,2.4322,-0.121,-0.1274,-0.1096,2349.9492,2261.7693,2449.883,0.4004,0.3261,0.4168,0.3073,0.2493,0.32,0.161,0.1304,0.1677,PHOENIX,0.3335066784854453,0.25014807396560657,-0.008784,2.0329639693068815,0.9998378063692978
34405,1636148068921376768,Gaia DR3 2076393692917498368,2076393692917498368,793555780,2016.0,295.3406642659906,0.008140944,40.20308500906506,0.009384619,0.37970772018850524,0.009709133,37.96062,4.8395677,-2.8206677559322886,0.010933548,-3.9325881239152487,0.011963485,0.00065487734,0.028834322,-0.13838111,-0.023779064,0.074645944,-0.023500942,-0.28466418,-0.1248381,-0.03916635,-0.06036716,449,416,447,2,0.8977701,669.8551,0.057334125,3.8350253,31,False,1.4286468,,,,,,,,52,29,0.016932078,55,23,0,0.006864714,167.1617,0,0,1.0295851,,,,,,,,,False,444,142718.27734067664,19.914057,7166.7104,12.8011675,45,57339.59634090874,115.45788,496.62784,13.442406,50,124414.64630831894,190.84302,651.9214,12.010716,1.2735176,0.0,21.0,0.0,25.0,0.0,1.4316893,0.6412382,0.79045105,0.5316675,0.742256,1.0,13.0,8.0,11.0,20.815533,0.65483147,0.15161222,688.43506,8.470497,4750.0,2.5,0.25,222.0,,,,11.646694,0.020318095,5.0,23.212856,NOT_AVAILABLE,73.99817590680624,8.478171259014408,310.96203592615336,60.0897638417543,False,False,0,True,True,True,False,False,True,True,False,1.02137496e-13,5.1017166e-13,0.9999886,4756.015,4742.989,4770.0146,2.5877,2.557,2.6158,0.1261,0.1083,0.1398,2341.7175,2303.1252,2378.5132,0.6306,0.6182,0.6449,0.484,0.4742,0.4952,0.2529,0.2477,0.2587,MARCS,0.38762268179246223,0.3042140347026544,-0.011143,2.557001736804276,0.9997441628568745
34406,1636148068921376768,Gaia DR3 2076393692917498496,2076393692917498496,556919269,2016.0,295.33888081353206,0.01329374,40.19920974650539,0.016267724,0.37619312136698563,0.016260402,22.452957,5.0937567,-2.4833751481270143,0.017771896,-4.447381579325644,0.019748734,-0.07725525,-0.010555825,-0.11674687,-0.029900346,0.06268039,-0.0420516,-0.25516537,-0.082599804,-0.020347644,-0.06698924,421,421,421,0,17.31323,1608.5801,0.17270374,37.888306,31,False,1.4494178,,,,,,,,49,27,0.027918046,52,22,0,0.006172193,3.4959643,0,0,1.6558244,,,,,,,,,False,431,161106.85196559713,22.265001,7235.879,12.669581,49,67938.54904423616,43.628174,1557.2173,13.258251,48,132744.98413578153,48.029476,2763.8232,11.940351,1.2456548,0.0,0.0,0.0,0.0,0.0,1.3179007,0.5886698,0.7292309,4.575382,1.0343815,1.0,16.0,9.0,12.0,22.602272,3.4357386,5.001026e-05,756.1705,9.81593,4750.0,2.5,0.0,222.0,10.325076,6.884218,6.0,11.6201935,0.014377232,7.0,,NOT_AVAILABLE,73.99407584074235,8.477517042071778,310.956815343728,60.08658644648797,False,False,0,True,True,False,False,False,True,True,False,1.02077106e-13,5.0987003e-13,0.9999946,5018.0234,5003.142,5025.097,2.4408,2.4215,2.4608,-0.1415,-0.149,-0.1374,3932.8186,3814.0872,4015.7456,0.5502,0.5369,0.5564,0.4293,0.4187,0.4343,0.2261,0.2204,0.2287,PHOENIX,0.7156347688106541,0.44405306016027746,-0.011099,4.322354949211732,0.9880209807330651
34409,1636148068921376768,Gaia DR3 2076393692921636992,2076393692921636992,1368661473,2016.0,295.3435328888835,0.008627954,40.20092276847878,0.009927603,0.3799097266286986,0.010250817,35.94384,4.9153833,-3.16000823815282,0.011711582,-3.765015492439741,0.012706045,-0.025572259,0.011654094,-0.13822334,-0.02279653,0.05848418,-0.019848272,-0.2939363,-0.078616925,-0.031752456,-0.082879215,453,453,452,1,3.0160995,772.9077,0.07690111,7.71174,31,False,1.4542565,,,,,,,,53,29,0.018104106,55,24,0,0.0054918253,177.99646,0,0,1.1017805,,,,,,,,,False,456,159308.38206066072,45.516117,3500.0432,12.68177,53,68163.45857838381,74.371216,916.5301,13.254663,53,130242.9911119992,91.9315,1416.7395,11.96101,1.2454238,0.0,1.0,0.0,1.0,0.0,1.2936535,0.57289314,0.72076035,4.524745,1.0883931,1.0,17.0,10.0,11.0,23.397884,1.6981889,0.018885965,858.44336,13.039577,5000.0,3.0,0.25,222.0,,,,11.609303,0.0934525,7.0,24.531515,NOT_AVAILABLE,73.9973133847769,8.475213575831996,310.96468514681544,60.086983474327134,False,False,0,True,True,True,False,False,False,True,False,1.0211858e-13,5.1007717e-13,0.99999046,5272.323,5268.799,5276.0527,2.7294,2.6922,2.7706,0.0423,0.039,0.0458,2921.406,2787.4011,3048.0588,0.6714,0.6689,0.6741,0.5288,0.5267,0.5309,0.2785,0.2774,0.2797,PHOENIX,0.37061871733745844,0.33747656617918576,-0.011456,2.698224415301308,0.999639000649199
34454,1636148068921376768,Gaia DR3 2076393697224330752,2076393697224330752,260644889,2016.0,295.3357963520045,0.011397052,40.204719809760086,0.013327821,0.3941559133848398,0.0137964925,26.593275,5.006187,-3.0557842810430835,0.015470361,-3.96536108787459,0.017755033,0.020700768,0.07359008,-0.1846306,-0.031239348,0.15057732,-0.04637478,-0.2783592,-0.123535536,-0.03927584,0.012403318,445,0,444,1,-0.48119894,432.87857,0.0,0.0,31,False,1.5569751,,,,,,,,52,29,0.024938371,55,23,0,0.012193205,16.624207,1,0,0.9830493,0.10602306,0.12499167,0.09477308,0.13096519,-113.16657,83.54143,4.606845,-21.489094,False,438,34186.13948784838,6.448757,5301.198,14.352741,50,18339.788828843924,19.237587,953.33105,14.680057,52,22620.834201252022,11.736987,1927.3119,13.861624,1.1981646,0.0,1.0,0.0,0.0,0.0,0.8184328,0.32731533,0.49111748,14.540577,7.192638,2.0,15.0,10.0,11.0,5.2158055,,,858.44336,,6500.0,4.0,0.0,222.0,,,,13.479488,0.06997617,5.0,,NOT_AVAILABLE,73.99783272061738,8.482218478395755,310.9561469721111,60.09256972834758,False,False,0,True,True,False,False,False,True,True,False,1.02476025e-13,5.1186263e-13,0.9999551,6180.78,6169.776,6194.874,3.7157,3.6967,3.7338,-0.1325,-0.1395,-0.1216,2410.5522,2367.8535,2463.0261,0.3614,0.3548,0.3694,0.3075,0.3018,0.3144,0.1658,0.1627,0.1696,MARCS,0.5062648268718508,0.4477532463384461,-0.027262,3.5002627212977004,0.9996355335211558
34590,1636148068921376768,Gaia DR3 2076393765943846656,2076393765943846656,1753019576,2016.0,295.371421917697,0.007874307,40.21778551126471,0.009180468,0.3962624565231606,0.009640927,39.925457,4.902069,-2.942104973951299,0.01060904,-3.921007326205263,0.012081015,-0.0038757315,0.024229594,-0.025844393,-0.020545904,0.05154179,-0.035433117,-0.17508866,-0.18226545,0.023268258,0.024071898,424,415,423,1,-0.88696563,558.0562,0.047400523,2.5812554,31,False,1.4401549,,,,,,,,50,29,0.016823009,53,21,0,0.006443093,177.47493,0,0,0.9686919,,,,,,,,,False,421,147974.123980337,19.820465,7465.724,12.761903,46,61031.67540578472,47.761105,1277.8531,13.374654,44,124202.87030992232,46.164894,2690.4182,12.012567,1.2518036,0.0,3.0,0.0,0.0,0.0,1.3620872,0.612751,0.74933624,2.196374,0.6234603,1.0,15.0,9.0,12.0,21.166636,0.24405034,0.31859195,798.71094,6.397921,4750.0,2.5,0.0,222.0,,,,11.673992,0.018482817,6.0,22.525373,NOT_AVAILABLE,74.02257855075452,8.46455986935996,311.01638417432883,60.095554852097095,False,False,0,True,True,True,False,False,False,True,False,1.0206907e-13,5.0982986e-13,0.99999535,,,,,,,,,,,,,,,,,,,,,,,0.3605935238181482,0.3081099828418827,-0.011344,2.4329650314567486,0.999824122682725
34598,1636148068921376768,Gaia DR3 2076393765944335104,2076393765944335104,775029585,2016.0,295.38052909282504,0.012969494,40.21942109718049,0.015598076,0.3873102080528815,0.016019955,22.477978,4.8076954,-2.995765651037805,0.017298538,-3.7602293576441,0.01934859,-0.025970431,0.073379815,-0.07442656,-0.050685108,0.021058694,-0.061033834,-0.28956556,-0.20901443,0.016236505,-0.019922156,429,0,427,2,-1.1646004,400.00793,0.0,0.0,31,False,1.5340021,,,,,,,,50,28,0.027290756,52,21,0,0.011936357,9.641337,0,0,0.9594027,0.18068118,0.17050108,0.08622571,0.0510979,-123.36906,77.77235,0.8133549,-30.831772,False,424,25124.067987137634,4.935756,5090.217,14.687142,47,12901.631884748667,15.784272,817.3726,15.061931,48,17456.84234152537,16.857424,1035.5581,14.142982,1.2083423,0.0,1.0,0.0,2.0,0.0,0.9189491,0.37478828,0.54416084,13.921742,12.162612,2.0,16.0,10.0,13.0,3.579739,,,756.1705,,5750.0,4.5,-2.0,222.0,,,,13.820317,0.11346655,6.0,,NOT_AVAILABLE,74.0273912094497,8.459233077649104,311.0306135572417,60.09471408074895,False,False,0,True,True,False,False,False,True,True,False,1.02347716e-13,5.1122176e-13,0.99996775,5917.787,5891.521,5940.5166,3.9335,3.9183,3.948,-0.2078,-0.2327,-0.1867,2119.0474,2065.6355,2177.1853,0.4135,0.3974,0.4273,0.3465,0.3327,0.3582,0.1869,0.1795,0.1932,MARCS,0.5774329508720875,0.5145587718117942,-0.027214,4.136207790787871,0.9996255798224167
34753,1636148068921376768,Gaia DR3 2076393869023076608,2076393869023076608,1209441961,2016.0,295.3725660266695,0.008652872,40.23885943517407,0.010064766,0.377197410012066,0.010469928,34.940296,4.821303,-2.9028122217326624,0.011482996,-3.849499197525321,0.012690202,-0.049756132,0.120054565,-0.09650026,-0.10889965,0.07256987,-0.11957809,-0.28949633,-0.21714996,-0.01603141,-0.07846429,402,353,401,1,-1.6705662,518.37,0.05601458,3.4433663,31,False,1.4279528,,,,,,,,47,28,0.018005593,53,21,0,0.013292281,3.4895816,0,0,0.9404054,,,,,,,,,False,398,138644.18639654294,18.56655,7467.418,12.832613,50,55090.11263438896,30.304052,1817.9124,13.485858,47,119176.38953768084,29.468676,4044.1719,12.05742,1.2569333,0.0,0.0,0.0,0.0,0.0,1.4284382,0.653245,0.7751932,3.813987,0.57970226,1.0,15.0,8.0,11.0,19.611017,-0.7097158,0.6849455,755.9778,6.496961,4750.0,2.5,0.25,222.0,,,,11.73273,0.027325457,7.0,,NOT_AVAILABLE,74.04171661406669,8.47386322322435,311.03249083431683,60.11505945786974,False,False,0,True,True,False,False,False,False,True,False,1.02058586e-13,5.097775e-13,0.99999636,,,,,,,,,,,,,,,,,,,,,,,0.39558177115383314,0.3296585178705321,-0.011375,2.775715771660543,0.999758223481913
34918,1636148068921376768,Gaia DR3 2076393937742523904,2076393937742523904,286321588,2016.0,295.3394613270205,0.007929513,40.2325726738039,0.009231367,0.3853243317036575,0.009656581,38.766655,4.9498034,-2.9718411027421388,0.010601016,-3.958372429692208,0.011547638,-0.03274833,0.022915808,-0.035754982,-0.04922018,0.011408232,-0.05401151,-0.2610814,-0.17777409,-0.032459326,-0.021456337,448,430,446,2,0.1474968,621.38715,0.056486595,3.936121,31,False,1.4396783,,,,,,,,52,29,0.016228896,57,23,0,0.011042595,1.0354046,0,0,1.0042136,,,,,,,,,False,455,153959.25797070877,17.677507,8709.331,12.718852,50,63157.53044946355,27.27993,2315.1646,13.33748,50,129401.24758266084,29.14301,4440.216,11.968049,1.2507125,0.0,15.0,0.0,0.0,0.0,1.3694305,0.61862755,0.750803,2.0120406,0.4849891,1.0,19.0,8.0,13.0,24.98483,-1.6612288,0.9045138,756.1705,6.9109926,4750.0,2.5,0.25,222.0,8.69454,5.2849827,8.0,11.661231,0.02917625,11.0,26.239487,NOT_AVAILABLE,74.02392621033486,8.493061727306655,310.9805109842671,60.11779184635453,False,False,0,True,True,True,False,False,True,True,False,1.0206937e-13,5.098314e-13,0.99999535,4501.285,4420.3706,4511.3687,2.082,1.9492,2.1257,-0.3482,-0.3515,-0.3446,3325.8037,3162.158,3837.1177,0.2297,0.1259,0.243,0.1758,0.0959,0.186,0.0926,0.0503,0.098,MARCS,0.3567154377876518,0.2917269207257972,-0.010971,2.506091675369884,0.9997980016055745
34925,1636148068921376768,Gaia DR3 2076591609312902656,2076591609312902656,212789196,2016.0,295.4352924308842,0.010820627,40.50529322520858,0.012525366,0.21255410967654328,0.013281442,13.837437,8.976348,-5.645605314917066,0.013884705,-6.9786795879541454,0.014879409,0.08600839,0.26857978,-0.06186498,-0.1191458,0.20531224,-0.11621021,-0.3744725,-0.13557088,-0.14375085,0.05010324,380,0,378,2,-1.9626032,318.46597,0.0,0.0,31,False,1.444234,,,,,,,,44,26,0.021672372,51,24,0,0.00863398,30.98928,0,0,0.9281397,0.11930972,0.07759992,0.040141623,0.07546391,-81.24398,85.698975,-37.797783,-25.129728,False,377,55955.36541033133,8.023792,6973.6807,13.817762,47,23204.018271962035,18.572924,1249.3466,14.424634,45,46537.09178692183,19.614386,2372.6,13.078398,1.2463704,0.0,0.0,0.0,0.0,0.0,1.3462362,0.6068716,0.7393646,-89.45884,1.5680598,2.0,21.0,7.0,18.0,11.21741,,,916.6749,,4750.0,3.0,0.0,222.0,,,,12.787428,0.030365372,14.0,,NOT_AVAILABLE,74.30146058581386,8.559206376995274,311.30732608482987,60.34883618636796,False,False,0,True,True,False,False,False,False,True,False,1.020494e-13,5.0973163e-13,0.9999973,,,,,,,,,,,,,,,,,,,,,,,0.24593828695947312,0.21321238226330455,-0.028773,6.248499274001896,1.3778430799114389e-73
35082,1636148068921376768,Gaia DR3 2076394040821752576,2076394040821752576,223746052,2016.0,295.35757547168066,0.008606651,40.23091685611286,0.00992413,0.40728264054186497,0.010233756,36.9643,5.2122917,-2.970946343481431,0.011627458,-4.282693551697916,0.0125764785,-0.045473993,0.07168389,-0.12932892,-0.03023168,0.05386496,-0.03162126,-0.29461354,-0.101782516,-0.040440522,-0.0704562,459,0,454,5,1.1252261,479.47153,0.0,0.0,31,False,1.4454364,,,,,,,,53,29,0.01787138,57,24,0,0.016933667,7.3381395,0,0,1.0370318,0.17089859,0.12770492,0.060354285,0.060354564,-119.003494,78.00282,4.85508,-28.440151,False,459,74558.18927576819,8.038043,9275.664,13.506128,55,31134.61508001392,18.143835,1715.9886,14.105433,54,61685.11766035545,21.686646,2844.3826,12.772445,1.24493,0.0,0.0,0.0,0.0,0.0,1.3329887,0.59930515,0.7336836,1.7876797,1.0565063,2.0,25.0,12.0,18.0,15.543206,,,858.44336,,5000.0,3.0,0.25,222.0,,,,12.472144,0.029310614,13.0,,NOT_AVAILABLE,74.0291340010325,8.480121346984323,311.0054581336591,60.11150924712515,False,False,0,True,True,False,False,False,True,True,False,1.0206081e-13,5.097886e-13,0.9999962,4746.6797,4700.625,4764.8955,2.5873,2.554,2.6388,-0.1253,-0.1415,-0.0931,2798.9524,2642.4954,2899.1567,0.3115,0.2483,0.3341,0.2403,0.1911,0.2579,0.1259,0.1,0.1352,PHOENIX,0.3913721978019518,0.2936581464021382,-0.028999,2.5126914288280506,0.9996793263222877
35083,1636148068921376768,Gaia DR3 2076394040821753344,2076394040821753344,600575129,2016.0,295.35391786214143,0.013194808,40.23681615685892,0.014828576,0.3927243098907529,0.015438602,23.67969,4.8832955,-2.8346331715237847,0.017206006,-3.976358961518086,0.018584482,-0.036363002,0.01765938,-0.14432642,-0.0144843785,0.09506524,-0.022716915,-0.3103821,-0.09476474,-0.044450916,-0.039440703,424,0,424,0,-0.62406325,412.27853,0.0,0.0,31,False,1.5417194,,,,,,,,49,29,0.0263288,53,22,0,0.014765218,4.3783193,0,0,0.97773004,0.19115564,0.097720966,0.11456211,0.10000431,-127.008705,70.64656,3.28015,-28.146984,False,438,25840.95601760405,4.7148128,5480.8022,14.656595,49,13468.76727231754,15.10668,891.5769,15.015223,49,17734.120981520133,12.29929,1441.8817,14.125872,1.2074975,0.0,1.0,0.0,1.0,0.0,0.8893509,0.35862732,0.5307236,-43.19445,7.25488,2.0,15.0,12.0,13.0,4.0793085,,,858.4433,,6000.0,4.5,-2.0,222.0,,,,13.815117,0.11713149,3.0,,NOT_AVAILABLE,74.03302528591415,8.485392582166876,311.0042394704331,60.118007694527655,False,False,0,True,True,False,False,False,True,True,False,1.02261176e-13,5.1078944e-13,0.9999764,6109.9805,6085.9277,6124.021,3.7995,3.789,3.8129,-0.108,-0.1266,-0.1013,2247.35,2217.966,2279.7114,0.4696,0.4552,0.4781,0.3963,0.3839,0.4037,0.2137,0.207,0.2177,MARCS,0.6069923323006462,0.4673743537707384,-0.027143,3.9311551669145897,2.361430467439235e-06
