,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,un_pmra,un_pmdec,zero_point,un_plx,gmm_prob
12418,1636148068921376768,Gaia DR3 2051097611155404160,2051097611155404160,1309199389,2016.0,290.2268844933111,0.010698082,37.609232764241646,0.0121179195,0.8733868495516394,0.013167714,64.19223,18.716394,-7.251140335857755,0.01357656,-17.254692566611695,0.014383682,-0.07553434,-0.038523596,-0.11612839,-0.027870717,0.19480853,-0.08190336,-0.32998124,-0.12696472,-0.15936854,0.060426176,435,0,434,1,1.1046436,466.10513,0.0,0.0,31,False,1.5307002,,,,,,,,50,27,0.020806573,52,24,0,0.03054057,9.98212,0,0,1.0371614,0.15107474,0.13601862,0.1096759,0.20701197,-117.540474,58.798733,-8.512033,-38.41366,False,420,43095.277389050905,6.8454533,6295.46,14.101293,49,21993.90706558435,14.820474,1484.0219,14.482786,50,30127.678632144623,14.716381,2047.2206,13.550482,1.20945,0.0,0.0,0.0,0.0,0.0,0.9323044,0.38149357,0.5508108,22.271597,3.6529176,2.0,20.0,5.0,17.0,6.49327,,,883.9416,,6000.0,4.0,0.0,222.0,,,,13.346035,0.09413867,17.0,,NOT_AVAILABLE,69.81197803050736,10.828279795624908,301.9455235807214,58.825748672195424,False,False,0,True,True,False,False,False,True,True,False,1.0251475e-13,5.1205606e-13,0.99995124,5769.665,5734.343,5815.5654,4.009,3.992,4.0334,-0.2651,-0.3051,-0.2151,1064.2375,1048.028,1082.5035,0.3506,0.3288,0.3766,0.2922,0.2737,0.3142,0.1575,0.1476,0.1694,MARCS,0.1872334470326314,0.08336098684153215,-0.028122,1.5076611248222662,2.6689346992018647e-205
12477,1636148068921376768,Gaia DR3 2051097748594404736,2051097748594404736,1499948572,2016.0,290.2683367381122,0.011734483,37.62237400677871,0.014488105,0.2868551754978843,0.015018185,17.14396,2.4088001,-0.2367876811857123,0.0146151995,-2.3971337245091195,0.016567385,-0.14657524,-0.040915463,-0.058622457,0.0012083491,0.2006065,-0.06811647,-0.3390437,-0.16381061,-0.11454186,-0.009929477,402,0,401,1,2.1025615,453.33548,0.0,0.0,31,False,1.4189929,,,,,,,,47,26,0.023736814,49,23,0,0.02223987,14.084379,0,0,1.0747716,0.1796933,0.23012927,0.13441446,0.20252332,-138.27797,63.528816,5.183676,-37.972305,False,389,35135.91396369763,6.1366196,5725.614,14.3229885,42,13556.490172786003,20.096357,674.5745,15.008174,42,30718.29267480884,15.052869,2040.6936,13.529403,1.2601005,0.0,1.0,0.0,1.0,0.0,1.4787712,0.68518543,0.7935858,14.956551,1.8670229,2.0,17.0,8.0,14.0,6.02771,,,799.13727,,4500.0,2.5,0.0,222.0,,,,13.375326,0.2585881,9.0,,NOT_AVAILABLE,69.8386700093033,10.804542224553709,302.0134268812484,58.8296839420013,False,False,0,True,True,False,False,False,True,True,False,1.02106156e-13,5.1001515e-13,0.9999917,4630.8667,4620.4146,4637.5093,2.8128,2.7951,2.8264,0.2528,0.2375,0.2608,3136.9246,3101.1943,3189.3586,0.5976,0.5853,0.6061,0.454,0.4444,0.4606,0.2362,0.2311,0.2398,MARCS,6.172280342800991,0.6911331157961427,-0.029384,5.2354589642433575,1.0863369542768651e-39
12496,1636148068921376768,Gaia DR3 2051097813013102208,2051097813013102208,1628226633,2016.0,290.2618749042161,0.008557127,37.6248784499883,0.010103555,0.5393843492078646,0.010618145,47.52218,12.427952,-6.021896921678629,0.010724865,-10.871556960715472,0.012259742,-0.13023816,-0.065399066,-0.040971052,0.03534668,0.10070226,-0.017108226,-0.33508164,-0.14995061,-0.09521063,-6.466258e-05,442,442,437,5,0.6262758,1080.8602,0.086038396,11.906034,31,True,1.4663825,,,,,,,,50,27,0.017448623,52,24,0,0.024633104,13.723988,0,0,1.0206048,,,,,,,,,False,391,411106.57209230587,55.79092,7368.7,11.652481,49,181453.46657315272,86.46431,2098.5938,12.191629,49,327434.8562100827,74.040306,4422.3867,10.960083,1.2378501,0.0,0.0,0.0,0.0,0.0,1.2315464,0.53914833,0.6923981,-9.112334,0.3295689,1.0,19.0,8.0,15.0,45.09841,-0.9197467,0.7398682,799.2113,4.87383,5000.0,2.5,-0.25,222.0,8.045295,4.819489,10.0,10.69496,0.013002329,10.0,,NOT_AVAILABLE,69.83867365366412,10.810240147840856,302.0051830398036,58.833460457930784,False,False,0,True,True,False,False,False,True,True,False,1.02102856e-13,5.099987e-13,0.9999921,5035.873,5029.999,5047.428,2.6999,2.6825,2.7354,-0.1847,-0.189,-0.1742,1610.9137,1540.285,1650.9625,0.4508,0.4457,0.4602,0.3565,0.3525,0.3641,0.1891,0.1869,0.1932,MARCS,0.17809778446042213,0.11276896257178945,-0.034787,1.9685675002609402,1.6330396033981156e-78
12569,1636148068921376768,Gaia DR3 2051097920393112320,2051097920393112320,1258465072,2016.0,290.2687824700748,0.00821348,37.639563310489656,0.009882025,0.2770319515036038,0.010453446,23.687878,2.0943422,-2.053474085445723,0.010288622,-0.4117199342562373,0.01210999,-0.10231994,-0.03702807,-0.039068326,0.02444146,0.1751108,-0.041908324,-0.3192742,-0.16658388,-0.0748182,0.044239473,428,0,428,0,1.3357314,461.58755,0.0,0.0,31,True,1.4460464,,,,,,,,49,27,0.017224133,51,23,0,0.025567442,14.003112,0,0,1.0454732,0.16677721,0.1779341,0.1243751,0.23935302,-120.824684,66.02963,-3.876664,-37.88029,False,423,85055.0307899429,9.963144,8536.967,13.363117,50,35580.876520742626,26.116709,1362.3798,13.960501,48,70485.06377159676,18.990488,3711.5984,12.627653,1.2470273,0.0,0.0,0.0,0.0,0.0,1.3328476,0.5973835,0.7354641,-24.016518,1.0851684,2.0,19.0,2.0,15.0,16.032333,,,689.3594,,5000.0,2.5,0.0,222.0,,,,12.301358,0.021836301,17.0,,NOT_AVAILABLE,69.85455121755143,10.811770838052553,302.02293044191293,58.84615855293527,False,False,0,True,True,False,False,False,True,True,False,1.0204559e-13,5.0971255e-13,0.99999774,5009.4,5000.6733,5014.837,2.747,2.709,2.7715,-0.1108,-0.1223,-0.1009,2996.3137,2890.9907,3164.4136,0.5743,0.5677,0.579,0.4476,0.4423,0.4512,0.2358,0.233,0.2378,PHOENIX,0.5010349082524104,2.9413173840796465,-0.029412,3.77337196784105,3.164134971603731e-28
12778,1636148068921376768,Gaia DR3 2051098332709870464,2051098332709870464,1522629581,2016.0,290.1677530353443,0.013586366,37.61581801533452,0.015979597,0.6533202918590418,0.01757319,35.593098,9.998352,-1.0625359542438608,0.016959392,-9.941733090298824,0.018344535,-0.09015687,-0.073695906,0.0004416239,-0.06595817,0.20177019,-0.12408806,-0.2389934,-0.14525564,-0.20904359,-0.012390716,383,0,381,2,-0.0052792192,384.6505,0.0,0.0,31,False,1.5172302,,,,,,,,45,25,0.026021102,48,21,0,0.026578886,16.044538,0,0,0.99892116,0.15768561,0.15495104,0.11893127,0.14519961,-93.99392,69.78607,-8.575956,-34.468746,False,359,27061.439204403505,5.4659038,4950.954,14.606489,43,13456.845363358305,12.391699,1085.9564,15.016184,42,19274.450543886152,12.880677,1496.3849,14.03544,1.209518,0.0,0.0,0.0,0.0,0.0,0.9807434,0.40969467,0.57104874,-15.3266945,5.666009,2.0,17.0,8.0,14.0,4.435482,,,857.9423,,5750.0,4.0,0.0,222.0,,,,13.769193,0.14134611,9.0,,NOT_AVAILABLE,69.79709419610958,10.873266460506413,301.8616317217803,58.844528519478,False,False,0,True,True,False,False,False,True,True,False,1.0259221e-13,5.12443e-13,0.99994355,5655.6763,5637.731,5672.243,4.118,4.1056,4.1301,-0.021,-0.0364,-0.0053,1447.1614,1414.3978,1480.7466,0.253,0.2431,0.262,0.2076,0.1994,0.215,0.1102,0.1059,0.1142,PHOENIX,1.596124058885981,0.18452049389558303,-0.027836,2.689827672426181,8.436830513665303e-78
12924,1636148068921376768,Gaia DR3 2051098607587764992,2051098607587764992,1760546269,2016.0,290.1308221598173,0.012921048,37.63601259119447,0.015454765,0.6352255861230967,0.01693335,35.885906,1.5717905,-1.0993610602231625,0.016173244,-1.1233568717046905,0.017652433,-0.047975067,-0.08571985,-0.06954828,-0.009749603,0.24037232,-0.0913081,-0.31561616,-0.19630185,-0.21614833,0.088346966,393,0,393,0,-1.0620234,367.98972,0.0,0.0,31,False,1.543689,,,,,,,,45,26,0.02580834,48,22,0,0.03232437,15.338529,0,0,0.96127087,0.14279401,0.14165415,0.11749025,0.16852017,-98.65849,74.05021,-3.8442073,-31.944725,False,391,27991.8352437344,6.176227,4532.19,14.569788,44,14691.721040526212,19.772083,743.0538,14.92086,42,19039.82077977849,10.968906,1735.7993,14.0487385,1.2050493,0.0,0.0,0.0,0.0,0.0,0.8721218,0.3510723,0.5210495,-54.749336,14.571561,2.0,15.0,1.0,14.0,4.3248096,,,857.9423,,6250.0,4.0,0.0,222.0,,,,13.955287,0.20515177,15.0,,NOT_AVAILABLE,69.80253612438612,10.908406347143371,301.8174405041847,58.87175111118801,False,False,0,True,True,False,False,False,False,True,False,1.0282279e-13,5.1359475e-13,0.9999208,,,,,,,,,,,,,,,,,,,,,,,1.4711494326274341,1.5714002775638418,-0.027557,2.6657222835351257,1.8789863657177272e-31
12956,1636148068921376768,Gaia DR3 2051098676307279104,2051098676307279104,1009855921,2016.0,290.1751969366571,0.013653912,37.64404994484872,0.016221121,0.7731832703620091,0.017230608,43.27313,9.113165,-6.553369413528928,0.017155139,-6.332703239740491,0.018233333,-0.04239168,-0.0668499,-0.09778473,-0.02745097,0.18644778,-0.091674246,-0.33295518,-0.14188808,-0.1463263,0.107238226,399,0,398,1,1.4527512,447.00397,0.0,0.0,31,False,1.5365671,,,,,,,,46,26,0.026868476,49,22,0,0.032045074,10.668297,0,0,1.0514003,0.14367157,0.13576183,0.12127653,0.16460215,-98.85621,71.31517,-7.793159,-34.388714,False,355,25824.961496646098,5.61288,4601.0176,14.657268,43,13341.100656598535,13.927045,957.9276,15.025563,43,17782.601306700413,11.085701,1604.1025,14.122908,1.205179,0.0,0.0,0.0,0.0,0.0,0.9026556,0.36829567,0.53435993,-4.5748773,4.9243383,2.0,16.0,3.0,14.0,4.0852814,,,857.9423,,6000.0,4.0,0.0,222.0,,,,13.912523,0.14895864,15.0,,NOT_AVAILABLE,69.82556643229316,10.88033711485236,301.8871010840928,58.87018578765913,False,False,0,True,True,False,False,False,False,True,False,1.02453114e-13,5.117482e-13,0.9999574,6000.4316,5971.835,6016.9976,4.1099,3.952,4.2238,0.2295,0.215,0.2454,1542.884,1311.8615,1941.9362,0.3988,0.3841,0.4104,0.3343,0.3217,0.3442,0.1787,0.1719,0.1841,MARCS,0.26177585784473756,0.28792337663287043,-0.027561,2.2285283011791663,2.777703783554493e-107
12983,1636148068921376768,Gaia DR3 2051098710667044608,2051098710667044608,1644156462,2016.0,290.1898776450146,0.011373037,37.664127490069525,0.013080416,0.24185344992953428,0.014358363,14.786048,2.2956665,-0.3973227621630016,0.014394387,-2.261021760227967,0.015316242,-0.007393667,-0.07879127,-0.059014514,-0.027493332,0.17466608,-0.090279646,-0.31990522,-0.1764846,-0.17382774,0.10884369,400,0,398,2,1.3348316,424.02563,0.0,0.0,31,False,1.4140515,,,,,,,,46,26,0.022500683,49,22,0,0.025516547,5.254119,0,0,1.0471263,0.13061866,0.08528314,0.117287405,0.17554758,-109.85279,76.46586,-2.2006137,-35.838337,False,374,39213.25618239062,6.7615213,5799.472,14.203785,44,14849.861158588936,13.716388,1082.6365,14.909236,39,34655.948947770696,18.453205,1878.0449,13.398451,1.2624764,0.0,0.0,0.0,0.0,0.0,1.5107851,0.705451,0.8053341,-45.515934,2.0219862,2.0,11.0,4.0,10.0,5.203552,,,883.94147,,4500.0,2.5,0.5,222.0,,,,13.202149,0.122208126,7.0,,NOT_AVAILABLE,69.84913034933663,10.878687126465673,301.91909593067254,58.88645647256044,False,False,0,True,True,False,False,False,True,True,False,1.02149903e-13,5.102336e-13,0.9999874,4496.3184,4482.731,4551.639,2.4316,2.4024,2.5556,0.1729,0.1704,0.1788,4577.502,4010.3767,4721.3384,0.3825,0.3638,0.4654,0.2869,0.2726,0.3499,0.149,0.1416,0.1819,PHOENIX,3.6228447928927627,0.6774035645926619,-0.02955,5.93680305332978,0.9992986400748125
12984,1636148068921376768,Gaia DR3 2051098710667526144,2051098710667526144,648210460,2016.0,290.17299514426486,0.012197157,37.66011682994937,0.014301404,0.621615936982466,0.015392811,38.578785,10.260081,-1.9734406874862755,0.015366746,-10.068505783937804,0.01660552,0.030298946,-0.02277874,-0.11737388,-0.0577469,0.18518822,-0.107193395,-0.3442926,-0.16864125,-0.17124398,0.12322846,410,0,408,2,1.4603251,453.47372,0.040238157,0.72658986,31,False,1.5406545,,,,,,,,46,26,0.02456469,48,23,0,0.032587443,9.175781,0,0,1.0510352,0.09440713,0.11298199,0.11057533,0.15307571,-115.81406,81.42093,-6.709004,-33.42144,False,391,34099.88433567663,6.581948,5180.82,14.355485,45,17781.89432127673,19.614868,906.5518,14.713597,43,23317.36350066328,13.644645,1708.9022,13.828697,1.2052609,0.0,1.0,0.0,1.0,0.0,0.8849001,0.35811234,0.52678776,-31.882267,5.316335,2.0,12.0,3.0,12.0,4.379813,,,883.94147,,6250.0,4.0,0.0,222.0,,,,13.669487,0.099970944,9.0,,NOT_AVAILABLE,69.8394960963329,10.888943331661538,301.89209992949446,58.88613909933836,False,False,0,True,True,False,False,False,True,True,False,1.0233161e-13,5.1114126e-13,0.99996936,6172.201,6159.244,6181.6826,4.0176,3.9664,4.0432,0.005,-0.0035,0.0142,1541.0428,1489.7089,1657.279,0.4822,0.4761,0.4866,0.4075,0.4022,0.4113,0.2194,0.2165,0.2215,MARCS,0.7786778745082943,0.1649253658521072,-0.02778,2.476257458057126,2.595974115332488e-68
12985,1636148068921376768,Gaia DR3 2051098710667526912,2051098710667526912,1002699586,2016.0,290.1846840300269,0.0076994435,37.665930166959726,0.00901675,0.5016361805124592,0.009882293,49.663292,5.9057546,3.2614552911070263,0.009497966,-4.923499305492565,0.010360365,0.0053411038,-0.049675327,0.0268108,-0.0012745596,0.1362598,-0.052775353,-0.30208418,-0.20270057,-0.14020373,0.09536874,398,398,395,3,-0.22351837,576.7456,0.055632956,4.349474,31,False,1.4196126,,,,,,,,45,24,0.015030276,47,22,0,0.02050069,12.725348,0,0,0.99115515,,,,,,,,,False,380,268614.5259750508,34.88635,7699.703,12.114543,40,103388.44290549988,72.970566,1416.8513,12.802362,40,235736.5103156925,60.931705,3868.8645,11.316829,1.2624967,0.0,0.0,0.0,0.0,0.0,1.4855337,0.6878195,0.79771423,0.15798455,0.40339416,1.0,16.0,5.0,15.0,36.003773,-0.38770738,0.6225452,825.21045,5.4496818,4500.0,2.5,0.0,222.0,11.507846,3.452942,11.0,10.988362,0.018257953,11.0,37.410637,NOT_AVAILABLE,69.8489458922065,10.883172568854386,301.91235211638656,58.8892865572389,False,False,0,True,True,True,False,False,True,True,False,1.0206507e-13,5.0980986e-13,0.99999577,4374.825,4271.786,4393.6226,1.9554,1.7221,2.0057,-0.328,-0.3332,-0.321,2206.3342,2099.8804,2784.428,0.2959,0.1439,0.3224,0.2226,0.1076,0.2427,0.1169,0.0564,0.1275,PHOENIX,0.2912186478808401,0.21042686018950318,-0.010849,1.9700120094815514,1.713896182208389e-98
13012,1636148068921376768,Gaia DR3 2051098779386519552,2051098779386519552,303874066,2016.0,290.1797872892639,0.011880095,37.672825825666806,0.014660274,0.4015825362586048,0.01582402,23.55113,2.1736205,1.2860166138678624,0.015066156,1.7523661209078574,0.016867373,0.03279092,-0.023010802,-0.08048592,-0.047951814,0.2539767,-0.12040804,-0.38359055,-0.22589338,-0.24576458,0.12508328,411,0,408,3,1.9765971,462.12405,0.02987941,0.39956903,31,False,1.4419179,,,,,,,,46,26,0.02514134,49,23,0,0.027430147,6.45391,0,0,1.0695784,0.09761816,0.113259934,0.111778565,0.15720762,-113.522446,81.90318,-4.626837,-31.570791,False,394,34879.9193550266,5.4900885,6353.253,14.330928,42,14365.963139199475,12.208267,1176.7406,14.945206,43,29240.38766258444,17.584902,1662.8121,13.582937,1.250185,0.0,0.0,0.0,0.0,0.0,1.3622684,0.61427784,0.7479906,-84.46717,2.662728,2.0,14.0,2.0,13.0,7.2086306,,,857.9423,,4750.0,3.0,0.0,222.0,,,,13.186477,0.05325498,12.0,,NOT_AVAILABLE,69.85352867809652,10.88967801322538,301.9086647118113,58.896964083604125,False,False,0,True,True,False,False,False,False,True,False,1.02103974e-13,5.1000426e-13,0.99999195,5037.156,4958.038,5059.263,3.1442,3.0553,3.2709,0.1108,0.1076,0.1259,2734.3772,2355.7073,2994.6956,0.6416,0.5604,0.664,0.4985,0.4339,0.5162,0.2615,0.2271,0.2709,PHOENIX,1.1715366533785732,0.9625484537022111,-0.028909,3.9404153744897656,2.0207831737814405e-34
13021,1636148068921376768,Gaia DR3 2051098809449283840,2051098809449283840,327637832,2016.0,290.21501579652033,0.008755284,37.66132413047898,0.009466341,0.3192388302480282,0.010718502,27.284674,8.271738,-6.373551373945842,0.010916886,-5.272521965266989,0.0111451065,-0.0929071,-0.14323588,-0.09019805,0.085848436,0.20833007,0.033393584,-0.2793232,-0.080927834,-0.16002674,0.050071154,379,379,379,0,-0.53936994,673.9903,0.06595216,6.250669,31,False,1.3849401,,,,,,,,44,25,0.015974198,49,22,0,0.0338512,11.265974,0,0,0.9794584,,,,,,,,,False,347,358562.85004521004,78.66444,4558.1313,11.800954,37,122446.7618799754,137.11208,893.04144,12.618674,37,340319.8350104512,260.93832,1304.2156,10.918178,1.290615,0.0,0.0,0.0,0.0,0.0,1.7004967,0.8177204,0.88277626,17.034803,0.55972004,1.0,12.0,7.0,12.0,39.336685,1.2765086,0.1244991,857.86835,5.795581,4000.0,1.5,-0.25,222.0,,,,10.562655,0.017913958,5.0,40.12147,NOT_AVAILABLE,69.85544671032241,10.85957203345457,301.9547751739533,58.87846443382495,False,False,0,True,True,True,False,False,False,True,False,1.0211793e-13,5.1007397e-13,0.9999905,,,,,,,,,,,,,,,,,,,,,,,0.17128419243040316,0.2113809401538574,-0.026788,3.3575182541774153,1.014050873208317e-121
13039,1636148068921376768,Gaia DR3 2051098813746276480,2051098813746276480,1598296621,2016.0,290.21453429575206,0.015011182,37.65923873170252,0.016215,0.428809686761124,0.018202607,21.192608,9.560075,-6.192586119480852,0.020848677,-7.283330529442496,0.020200828,-0.0058884635,-0.038037498,0.01260291,0.055793893,0.09263007,0.010867918,-0.2101459,-0.13501337,-0.15783559,0.17274773,402,402,400,2,4.3598695,2089.558,0.18498339,43.938328,31,True,1.2635508,,,,,,,,45,26,0.030963255,48,20,0,0.012728976,21.184553,2,0,1.1581745,,,,,,,,,False,388,1243949.393366158,2453.2385,507.06418,10.45036,44,218913.12839440757,2261.2522,96.81058,11.987863,44,1601039.7307751786,7866.7803,203.51906,9.23689,1.4630442,0.0,0.0,0.0,0.0,0.0,2.7509727,1.5375023,1.2134705,-29.7029,0.48778957,1.0,13.0,4.0,12.0,124.166595,9.032783,0.0,857.9423,3.8299217,3700.0,0.5,0.0,440.0,8.692012,1.3455453,7.0,8.720035,0.011012882,7.0,,VARIABLE,69.85336809219528,10.859000292418829,301.95299133478323,58.87655548662435,False,False,0,True,True,False,True,False,False,True,False,1.05447355e-13,5.267042e-13,0.9996609,,,,,,,,,,,,,,,,,,,,,,,0.3366715714201133,0.2773570129536092,-0.043049,4.244915066515296,3.735811353157001e-68
13112,1636148068921376768,Gaia DR3 2051098951185256704,2051098951185256704,47225207,2016.0,290.23430537035506,0.013198187,37.66809471883352,0.016452592,0.2727431342242486,0.017099403,14.267932,7.4206805,-2.7520269960261405,0.016754225,-6.891505297741704,0.01980905,-0.044276796,0.0075115133,0.08242774,0.025223712,0.18281995,-0.051064353,-0.31575462,-0.14265776,-0.054439235,0.094182484,347,0,345,2,1.697022,389.33145,0.0,0.0,31,False,1.4458696,,,,,,,,41,25,0.028381748,45,19,0,0.02234127,9.110772,0,0,1.0647774,0.18228306,0.16096301,0.15534505,0.19758779,-97.575165,81.167046,-3.8371747,-38.689747,False,316,30473.29450219188,6.117483,4981.345,14.477569,38,12687.746679485575,21.945406,578.15045,15.080081,37,25338.81706265426,18.01457,1406.5735,13.73843,1.2478652,0.0,1.0,0.0,1.0,0.0,1.341651,0.60251236,0.7391386,-27.826178,7.656129,2.0,13.0,7.0,13.0,3.496475,,,857.86835,,5000.0,3.0,0.0,222.0,,,,13.424739,0.08147581,6.0,,NOT_AVAILABLE,69.86846038810809,10.848817868151032,301.9867401105796,58.88092825421783,False,False,0,True,True,False,False,False,True,True,False,1.020579e-13,5.0977413e-13,0.9999964,4831.9673,4825.6265,4837.7485,3.0332,3.0091,3.0516,-0.1087,-0.1138,-0.1055,2484.678,2435.3567,2550.7056,0.5311,0.5249,0.5371,0.4129,0.408,0.4176,0.2181,0.2156,0.2207,MARCS,0.6087958084783576,0.28744155513442443,-0.02877,6.269416478121468,6.040034782660461e-18
13139,1636148068921376768,Gaia DR3 2051098985545026304,2051098985545026304,844363669,2016.0,290.25392079305664,0.0162387,37.686146398826175,0.01893125,0.22770295380302202,0.019952303,9.944263,2.553331,-0.6413067308349544,0.02143241,-2.4714823298952275,0.022863803,-0.09178845,-0.14484029,-0.26669392,0.06532473,0.20225574,0.036949966,-0.43289313,0.015227895,-0.21187055,-0.060268838,379,0,376,3,0.5006907,388.9928,0.0,0.0,31,False,1.411135,,,,,,,,46,27,0.033536036,50,23,0,0.029847754,11.75358,0,0,1.0175333,0.12351146,0.12662858,0.16648935,0.18729484,-144.28862,72.46919,-7.789838,-31.749218,False,372,19975.48838730372,5.2344756,3816.1394,14.936123,39,7520.938430534604,18.347124,409.92465,15.647862,40,17945.082030314697,25.825144,694.8686,14.113032,1.2748635,0.0,21.0,0.0,21.0,0.0,1.5348301,0.71173954,0.82309055,-47.28441,5.6120925,2.0,12.0,4.0,10.0,3.5319722,,,858.19507,,4250.0,1.5,0.0,111.0,,,,13.621737,0.11845366,8.0,,NOT_AVAILABLE,69.89191159751181,10.842784552111349,302.02500559808635,58.89419232904313,False,False,0,True,True,False,False,False,True,True,False,1.0221478e-13,5.1056517e-13,0.999981,4499.1113,4489.59,4540.5884,2.6516,2.6227,2.7166,0.1287,0.1224,0.1324,4001.2483,3729.274,4131.377,0.4613,0.4488,0.5223,0.3454,0.336,0.3919,0.1801,0.1752,0.2046,PHOENIX,3.3419904968244922,0.9251048540156568,-0.029292,8.762426076062258,0.999034095494352
13271,1636148068921376768,Gaia DR3 2051099019904743296,2051099019904743296,1223960455,2016.0,290.2321131810203,0.012934188,37.682234134406045,0.018059181,0.5460434008985625,0.016922655,30.631506,10.33523,-3.260089398373281,0.016281553,-9.80758882153569,0.020742545,-0.08070783,-0.01176056,-0.06727769,0.039344225,0.023013588,-0.003853188,-0.5005167,-0.20841077,-0.051102582,0.01500753,368,0,366,2,2.3981862,438.4478,0.052366167,1.1398745,31,False,1.5392637,,,,,,,,44,25,0.030555079,47,23,0,0.03495462,5.3512983,0,0,1.0896157,0.16247247,0.21911398,0.15744272,0.157687,-116.881546,77.06387,-5.9287357,-40.53075,False,356,30274.892137231865,6.5307546,4635.7417,14.48466,40,15698.234696616231,13.357121,1175.2708,14.848915,37,20861.154355529507,14.134256,1475.9287,13.94955,1.2075812,0.0,1.0,0.0,1.0,0.0,0.8993654,0.36425495,0.5351105,-26.31225,5.990685,2.0,11.0,3.0,10.0,2.903526,,,753.64996,,6000.0,4.5,-1.5,222.0,,,,13.725864,0.2343882,8.0,,NOT_AVAILABLE,69.88062411684855,10.8565781864671,301.99078871489866,58.89501929020177,False,False,0,True,True,False,False,False,True,True,False,1.02535534e-13,5.1215987e-13,0.99994916,5976.21,5960.2207,5991.2056,3.717,3.7123,3.7248,-0.2883,-0.2997,-0.2715,2202.8936,2186.0803,2210.0657,0.4196,0.4093,0.4293,0.3529,0.3441,0.3612,0.1907,0.186,0.1953,MARCS,0.49942044559036236,0.2114948472804358,-0.027677,3.0991410155588883,6.423935436530569e-49
