ID,TENTATIVE_TYPE,KIC,KIC_STATUS,NEW DETECTION,NAME,GAIA_ID,LITERATURE,MEMBER,VAR,VAR_REF,CMD,PERIOD,Q_PHASED,PHASED_LC,FT,COORDINATES,RA,DEC,DIST,Peph,Teph,EPH,GAIA_DR3_RV,GAIA_DR3_RV_ERR,LINK,FREQUENCY,PLX,PLXERR,PMRA,PMRAERR,PMDEC,PMDECERR,BP_RP,BPRP_EXCESS,GMAG,J_M,H_M,K_M,I_ROSVIK,IERR_ROSVIK,Vmag,e_Vmag,U_B,e_U_B,B_V,e_B_V,V_Milliman,VI_Miliiman,g,gerr,r,rerr,i,ierr,z,zerr,y,yerr,NOTES,USED_SPEC,Teff,logg,Rv,Fe/H,PETERS fits,NOT,APOGEE,LAMOST6_id,HECTOSPEC,APO35,XT_Teff,XT_Tefferr,XT_logg,XT_loggerr,XT_Rv,XT_Rverr,[M/H],XT_class,WOCS_XXIV,WOCS_LX,CLASS,TEFF,DR2_TEFF,DR2_LOGG,DR2_RV,DR2_RVERR,RV_HOLE,RV_HOLE_ER,RV_LEE,RV_LEE_ER,RV_PLASTIAS,RV_PLASTIAS_ER,RV_MILLIMAN,RV_MILLIMAN_ER,RV_GAO,RV_GAO_ER,RV_PROB,P5D-PM-POS-PLX,P4D-PM-POS,P3D-PM-PLX,P5D_nf,P4D_nf,P3D_nf,REF
392,Pulsating,5024750,15lc,,2MASS J19412658+4011418,Gaia DR3 2076393624194561152,,cluster,solar-like,Stello10,RGB,21.117712,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_392.png,https://drive.google.com/file/d/18vo5xgvhGwEMt9j88YCvfq4Dx8-BJnOK/view?usp=sharing,https://drive.google.com/file/d/1Sr1lcu6PFlgXeEoiuMx1NB9YAgmo636r/view?usp=sharing,19 41 26.59 +40 11 41.78,295.3607823,40.19493858,,,,,2.1238093,0.22285855,http://aladin.u-strasbg.fr/AladinLite/?target=295.36078230000004%2040.19493858,0.04735361482,0.3545651732,0.008995801,-2.717630457,0.010123237,-3.967084854,0.011334513,1.5260019,1.2677493,11.80565,9.851,9.185,9.043,null,null,,,,,,,12.22,1.5,13.031,,12.003,,11.522,,11.218,,11.053,,solar like,APOGEE,4501(92),2.11(11),2.177(27),0.100(27),,,http://skyserver.sdss.org/dr12/en/tools/explore/summary.aspx?apid=2M19412658+4011418,http://dr6.lamost.org/spectrum/view?obsid=162302040,,,,,,,,,,,1004,1004,G5,nan,,,,,,,,,,,,,,,nan,0.9855198408,0.935769627,0.9703991135,0.9855198408,0.935769627,0.9703991135,
393,Binary,5112791,nodata,new detection,2MASS J19412388+4012002,Gaia DR3 2076393697224860544,,field,contact,NEW*,MSTO,0.981705,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_393.png,https://drive.google.com/file/d/1UDgBz1A5l6T32QD9P_7IXlibqpqLiGxA/view?usp=sharing,https://drive.google.com/file/d/1htF56BsHImOJTuqGWUIloXN0oRsSFikJ/view?usp=sharing,19 41 23.88 +40 12 0.28,295.349513,40.200077,,0.9816957(5),2454964.78683(42),T = (0.9816956562293568 +/- 4.95918516976966e-07)*E + (2454964.7868305524 +/- 0.0004167135264412049),nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.349513%2040.200077,1.018635945,0.4780954862,0.05674631,-2.687199121,0.06785603,-4.207664988,0.07681472,0.8317032,1.8685765,14.669347,13.125,12.863,12.797,null,null,14.43,0.002,0.063,0.004,0.568,0.003,14.83,0.77,14.6827,0.0104,14.3313,0.0221,14.1618,0.0035,14.0828,0.007,14.0716,0.0067,,,,,,,,,,,,,,,,,,,,,27003,27003,,nan,,,,,20.46,9.6,,,20.46,9.6,12.25,7.35,,,nan,0.2977311689,0.5689115505,0.2062032992,0.2977311689,0.5689115505,0.2062032992,WUMa? rotatingal? SB Double or multiple star simbad
394,Rotational,5024697,nodata,new detection,[PGM2013] 640217,Gaia DR3 2076393628504856448,,cluster,rotating,NEW,MS,3.334658,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_394.png,https://drive.google.com/file/d/1ZM3y3Z_qYUXdoT_MRXwt82S-CqkCqqSA/view?usp=sharing,https://drive.google.com/file/d/12RWDtCzH2efACFrtUp96s8oCeFOkb0r-/view?usp=sharing,19 41 24.82 +40 11 15.33,295.353402,40.18759114,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.353402%2040.18759114,0.2998808274,0.4277424632,0.029561011,-3.039071195,0.033892192,-3.823420732,0.038914867,0.9929085,1.2138785,16.109045,14.835,14.592,14.39,null,null,16.432,0.002,0.224,0.01,0.744,0.004,,,16.6202,0.0039,16.1036,0.0064,15.9172,0.0034,15.8118,8.00E-04,15.7689,0.0059,multipeaks,,,,,,,,,,,,,,,,,,,,,,,nan,4750,2.5,8.957441,15.4711685,,,,,,,-6.1,37.67,,,0.9617882427,0.9866813377,0.9721467264,0.9778228416,0.9866813377,0.9721467264,0.9778228416,
395,Rotational,5112741,14lc,,KIC 5112741,Gaia DR3 2076393692914036608,,cluster,rotating,Balona13,RC,17.69598301,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_395.png,,,19 41 21.94 +40 12 1.86,295.341426,40.2005175,,,,,5.558867,8.166954,http://aladin.u-strasbg.fr/AladinLite/?target=295.34142599999996%2040.2005175,0.05651,0.3804610859,0.0084023485,-2.821178077,0.009492847,-3.884821624,0.010443291,1.3600025,1.2538228,12.408295,10.66,10.074,9.924,null,null,,,,,,,12.73,1.29,13.3022,0.0541,12.906,,12.38,,12.031,,11.869,,ec B lyr type,LAMOST,4814(107),2.64(17),-38(5),-0.082(0.1),,,,http://dr6.lamost.org/spectrum/view?obsid=52808032,,,,,,,,,,,3002,3002,G5,nan,,,,,1.55,0.22,2,0.9,1.55,0.22,1.55,0.22,6.52,0.36,0.9617882427,0.9944593425,0.9752778885,0.9894450658,0.9944593425,0.9752778885,0.9894450658,
396,Pulsating,5024601,14lc,,KIC 5024601,Gaia DR3 2076299860780325504,,cluster,solar-like,Bossini17,MS,0.3571428571,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_396.png,,,19 41 21.68 +40 11 49.76,295.3403187,40.19715658,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.3403187%2040.19715658,2.8,0.4022718891,0.030106816,-2.734755268,0.036599264,-3.589950148,0.037277456,0.94789124,1.3959386,15.884769,10.684,10.097,9.963,null,null,,,,,,,,,16.2906,0.0311,15.8475,0.0169,15.5658,0.0095,15.2599,0.0062,15.4959,0.0395,solar like,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,-4.38,6.79,,,-4.38,6.79,-0.71,2.8,,,0.9039913745,0.9634170034,0.8933221191,0.9292594761,0.9634170034,0.8933221191,0.9292594761,
398,Rotational,5113099,nodata,new detection,[PGM2013] 668575,Gaia DR3 2076393044389353984,,cluster,rotating,NEW,MS,23.30887,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_398.png,https://drive.google.com/file/d/19H-ALtamJNVNLbDmMSx9c5KZmGxZ7TPM/view?usp=sharing,https://drive.google.com/file/d/1MBgC6iXO0COgzh-I1riKu7ABWUwprcOW/view?usp=sharing,19 41 35.88 +40 12 23.93,295.3995085,40.2066482,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.3995085%2040.206648200000004,0.04290212267,0.3605948041,0.052309256,-2.764378637,0.056438405,-3.944977395,0.06283216,1.1943016,1.2390659,17.200603,15.631,15.214,14.796,16.923,0.04075904808,,,,,,,,,17.8677,0.0045,17.1861,0.0051,16.9165,0.0041,16.7852,0.0033,16.693,0.0075,,,,,,,,,,,,,,,,,,,,,,,,4987.26,,,,,,,,,,,,,,,nan,0.9898475412,0.9541207005,0.9826288331,0.9898475412,0.9541207005,0.9826288331,
399,Rotational,5113001,14lc,,[GXC2015] 295.38054+40.21944,Gaia DR3 2076393765944335104,,cluster,rotating,Reinhold13,MSTO,6.567609,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_399.png,https://drive.google.com/file/d/13YpJXgIFjYmoER4q4IWv86d6vaK_o_yv/view?usp=sharing,https://drive.google.com/file/d/19JP3ps9L1JZmpCKEWLukxMZSDr1d7z_9/view?usp=sharing,19 41 31.33 +40 13 9.98,295.3805468,40.21943761,,,,,13.921742,12.162612,http://aladin.u-strasbg.fr/AladinLite/?target=295.38054680000005%2040.21943761,0.1522624139,0.3600962081,0.016019955,-2.995765651,0.017298538,-3.760229358,0.01934859,0.9189491,1.2083423,14.687142,13.505,13.21,13.144,16.8876,0.0543948527,14.909,0.003,0.111,0.006,0.668,0.004,14.88,0.83,15.1393,0.0028,14.7026,0.0011,14.5259,0.0029,14.4746,0.0041,14.4088,0.0033,,,,,,,,,,,,,,,,,,,,,14006,14006,,nan,,,,,1.04,4.48,,,1.04,4.48,-6.74,4.69,,,0.967030116,0.9920709489,0.971881489,0.9858428428,0.9920709489,0.971881489,0.9858428428,
400,Outbursting,,nokic,new detection,19 41 28.59 +40 11 31.17,,,?,outbursting,NEW,?,29.694868,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_400.png,https://drive.google.com/file/d/1dNvY7dnSf_5SfM2HOkS7PkZWvMJB6f4J/view?usp=sharing,https://drive.google.com/file/d/1YBYjF5FdcD1_Id8arquye0swgs4C1Hqi/view?usp=sharing,19 41 28.59 +40 11 31.17,295.3691289,40.19199113,,,,,,,http://aladin.u-strasbg.fr/AladinLite/?target=295.36912889999996%2040.19199113,0.03367585268,,,,,,,,,,15.582,15.628,15.035,null,null,,,,,,,,,,,,,21.4118,0.1485,20.6183,0.1653,,,Nova/Jump,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,3.47,0.12,3.4,0.8,,,3.47,0.12,,,0.8445566075,,,,,,,
401,Rotational,5113517,1lc,,GSC 03140-01964,Gaia DR3 2076394728016615680,,cluster,semi-regular_vsx,VSX,AGB,20.08443,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_401.png,https://drive.google.com/file/d/1S7Fb-NtMhCo9MCeu9ErOAV-ftgF46MPn/view?usp=sharing,https://drive.google.com/file/d/1C7-15vsKau_HbzlYcoQbsjTYPhr8rvPb/view?usp=sharing,19 41 55.15 +40 14 21.72,295.4798034,40.2393678,,,,,4.2570415,0.21024904,http://aladin.u-strasbg.fr/AladinLite/?target=295.4798034%2040.2393678,0.04978981231,0.3852460704,0.016264005,-2.859465426,0.018349549,-3.96529829,0.019201022,2.513401,1.418372,10.090788,7.24,6.309,6.046,null,null,,,,,,,,,13.2814,0.001,10.9032,0.0423,9.0598,0.0056,8.5864,0,8.8477,0.172,solar like,,,,,,,,,,,,,,,,,,,,2016,,,nan,,,,,,,,,,,,,,,nan,0.985552704,0.9491060855,0.987593393,0.985552704,0.9491060855,0.987593393,
402,Rotational,5112908,nodata,new detection,[PGM2013] 672756,Gaia DR3 2076393662865120256,,cluster,rotating,ST05,MS,2.906021,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_402.png,https://drive.google.com/file/d/188VeSvSLfLS1MMrbBQkNhKCYjGoIafaY/view?usp=sharing,https://drive.google.com/file/d/1soQKyzRoZ6yIrHqzm7EZblrOEZyecCeY/view?usp=sharing,19 41 28.16 +40 12 32.76,295.3673372,40.20909907,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.3673372%2040.20909907,0.3441131361,0.4149428491,0.047711737,-2.911566855,0.0534772,-4.059333389,0.059694532,1.1552219,1.2140167,16.979818,15.516,15.053,14.864,null,null,,,,,,,,,17.5873,0.0089,16.9554,0.0045,16.7047,0.0053,16.5877,0.0085,16.4922,0.0071,overlap 389,HECTOSPEC,,,,,,,,,HECTOSPEC,,,,,,,,,,,,,nan,,,,,1.75,0.3,1.7,1.2,1.75,0.3,1.75,0.3,,,nan,0.984986495,0.9579668775,0.9756731863,0.984986495,0.9579668775,0.9756731863,
403,Rotational,5113426,nodata,new detection,[PGM2013] 696059,Gaia DR3 2076393284907576960,,cluster,rotating,NEW,MS,7.36279,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_403.png,https://drive.google.com/file/d/1_D3AIixDpljlNpAn7TJgVPuakeBc43Xu/view?usp=sharing,https://drive.google.com/file/d/1UpugT_wJ2WZ0mCeDmTKffur2arnfhuUp/view?usp=sharing,19 41 49.95 +40 13 24.5,295.4581252,40.22347243,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.4581252%2040.22347243,0.1358180798,0.3348934191,0.08591041,-2.92618409,0.09095044,-3.83671183,0.10576536,1.2555542,1.2231045,18.08115,16.383,15.493,15.836,null,null,18.435,0.007,0.906,0.082,0.965,0.015,,,18.7957,0.0141,18.0674,0.0096,17.7725,0.0066,17.6404,0.0124,17.5295,0.0074,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,0.9903500495,0.9701514303,0.9872653751,0.9903500495,0.9701514303,0.9872653751,
404,Binary,5024980,nodata,new detection,[PGM2013] 633585,Gaia DR3 2076392838230907264,,cluster,active-eclipsing,NEW,MS,414.536,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_404.png,https://drive.google.com/file/d/1Vd5a2UXjIap5hvntDPZMQqLI7yWp76Es/view?usp=sharing,https://drive.google.com/file/d/19YyIFGbifEFqlnXM-tNda0P0AtiDTU0g/view?usp=sharing,19 41 35.02 +40 11 01.26,295.395914,40.183684,,414.54921(33),2455081.23049(61),T = (414.5492105 +/- 0.0003290442979576431)*E + (2455081.2304915 +/- 0.0006155855140145306),nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.395914%2040.183684,0.00241233572,0.4493709162,0.057698466,-2.890702516,0.06278661,-3.717018776,0.073015146,1.1416779,1.2198778,17.427217,15.775,15.321,15.093,17.0249,0.05767581816,,,,,,,,,18.0344,0.003,17.427,0.0038,17.1651,2.00E-04,17.0135,0.0119,16.9224,0.0089,eclibin/planet,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,4.45,0.26,9.1,4.4,4.45,0.26,,,,,0.8291029428,0.9729109858,0.970031902,0.961534152,0.9729109858,0.970031902,0.961534152,
405,Rotational,5025129,nodata,,V* V2401 Cyg,Gaia DR3 2076392765201345280,,field,rotating_BY Dra_vsx,ST02,MS,9.559838,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_405.png,https://drive.google.com/file/d/1t1oa-ab3NGacgcU4EJMwXVGVhiwMN3ah/view?usp=sharing,https://drive.google.com/file/d/1irhh-3jDUnhAEYZYbVDkEqN6kPSdWsKV/view?usp=sharing,19 41 41.69 +40 11 41.31,295.4237088,40.19480901,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.4237088%2040.19480901,0.104604283,0.2205147701,0.075992115,-2.447306494,0.08526422,-4.674315823,0.0945675,1.465622,1.251532,17.829542,15.919,15.394,15.421,null,null,18.357,0.007,0.686,0.072,1.095,0.015,,,18.7612,0.0104,17.8972,0.009,17.4599,0.0052,17.2506,0.0049,17.1271,0.022,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,1.51E-09,6.29E-07,2.24E-09,1.51E-09,6.29E-07,2.24E-09,
406,Binary,,nokic,new detection,GAIA DR2 2076392941302191616,Gaia DR3 2076392941302191616,,?,binary,NEW,below MS,0.627878,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_406.png,https://drive.google.com/file/d/1_zMcTL9AX3UDZBhr-aH4dUdWZ4CzD9TE/view?usp=sharing,https://drive.google.com/file/d/1vMyF4u3NP5vZo2NyIzSq5f4QiicJnJAG/view?usp=sharing,19 41 34.95 +40 11 36.28,295.3956346,40.19341175,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.39563460000005%2040.19341175,1.592666091,,,,,,,1.506218,1.4973333,20.923525,null,null,null,null,null,,,,,,,,,,,21.4625,0.0568,20.4023,0.0406,20.2575,0.1748,19.6462,0.1433,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,,,,,,
407,Rotational,5113295,11lc,,[HGM2009b] WOCS 045011,Gaia DR3 2076393147460788864,,cluster,rotating,NEW,MS,28.616226,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_407.png,https://drive.google.com/file/d/19vyZpmWSslbYEyACCrGCHEUUYVKuqhyp/view?usp=sharing,https://drive.google.com/file/d/1DPHzwblMSkU-SKNFYCC-9T-Obsg46omk/view?usp=sharing,19 41 44.17 +40 12 44.86,295.4340232,40.21246071,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.43402319999996%2040.21246071,0.03494520906,0.4102963528,0.029212922,-2.886584566,0.032278996,-3.729926079,0.035067435,0.8917408,1.2190837,16.112328,14.208,13.804,13.714,null,null,,,,,,,16.31,0.83,16.5298,0.004,16.1193,0.003,15.9492,0.0023,15.8902,0.0044,15.8265,0.0035,,HECTOSPEC,4730(60),3.02(10),-132(3),0.718(0.032),https://xtgrid.astroserver.org/9FRM7H_302_GJ06G0_ID407_120_WIYN45011_ms_dat.php?ref=GJ06G0,,,,https://xtgrid.astroserver.org/9FRM7H_302_GJ06G0_ID407_120_WIYN45011_ms_dat.php?ref=GJ06G0,,,,,,,,,,45011,45011,,nan,,,,,,,,,,,,,,,nan,0.9884277555,0.9670394871,0.9851067263,0.9884277555,0.9670394871,0.9851067263,
408,Rotational,5024988,nodata,new detection,UCAC4 651-076106,Gaia DR3 2076392838230907392,,cluster,rotating,NEW,MS,5.448037,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_408.png,https://drive.google.com/file/d/1_Kma7h826wj7oTLP7ybowN4b7fQzrg2s/view?usp=sharing,https://drive.google.com/file/d/1DQYmNDIEQsOZ2Do-8smAPPRIOt0YqoP_/view?usp=sharing,19 41 35.41 +40 10 55.34,295.3975288,40.18204016,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.39752880000003%2040.18204016,0.1835523511,0.3341155148,0.021398783,-2.839008211,0.024146995,-3.811139863,0.027344586,0.9011278,1.2073998,15.5016575,14.405,14.046,14.053,null,null,15.729,0.004,0.136,0.009,0.644,0.005,15.69,0.81,15.9465,0.0075,15.5046,0.0026,15.3535,0.0051,15.2892,0.0028,15.2296,0.0033,overlap with 404,,,,,,,,,,,,,,,,,,,,38008,38008,,nan,,,,,,,,,,,,,,,nan,0.992950357,0.9739171471,0.9866650739,0.992950357,0.9739171471,0.9866650739,
409,Outbursting,,nokic,new detection,[GPG2012] X2,Gaia DR3 2076392906942365568,,field,outbursting_xraycv,Gosnell12,below MS,42.925545,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_409.png,https://drive.google.com/file/d/1cP6FqBnSy86ZX4GlvM5c4JNzqwsxLyoO/view?usp=sharing,https://drive.google.com/file/d/180MKrnpK3JYIAgvDa1o2p0e81wcAyPVG/view?usp=sharing,19 41 29.19 +40 11 23.83,295.371625,40.18995278,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.371625%2040.18995278,0.02329615151,1.010339915,0.44416717,-3.368483394,0.49615788,-5.443447027,0.63559073,0.97837067,1.2221808,20.426998,null,null,null,null,null,17.562,0.004,-0.62,0.009,0.014,0.006,,,19.7907,,20.6357,0.0845,20.496,0.1366,18.9752,0.0707,19.5376,0.063,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,,,1.90E-36,9.28E-15,2.12E-35,
410,Rotational,5024774,nodata,new detection,[PGM2013] 641691,Gaia DR3 2076392868287903872,,cluster,rotating,NEW,MS,2.874227,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_410.png,https://drive.google.com/file/d/1OL4-JCUc3fovtAHkT5Ac-d5NMnEH4XpS/view?usp=sharing,https://drive.google.com/file/d/1h1nAvT_DAEEp--zJBov7Mr__weeZr0ND/view?usp=sharing,19 41 27.68 +40 11 19.02,295.3653512,40.18861642,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.3653512%2040.18861642,0.347919632,0.3077660573,0.060943853,-2.966521312,0.06750111,-3.83105005,0.07467729,1.1709137,1.2474909,17.550531,14.644,15.585,14.17,null,null,,,,,,,,,18.1841,0.0094,17.5726,0.0119,17.2782,0.0068,17.157,0.0117,17.0528,0.0084,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,1.27,0.41,,,1.27,0.41,1.31,0.28,,,nan,0.9893043347,0.9786502743,0.9757117944,0.9893043347,0.9786502743,0.9757117944,
411,Rotational,,nokic,new detection,GAIA DR2 2076392872590618112,Gaia DR3 2076392872590618112,,field,rotating,NEW,MS,7.229068,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_411.png,https://drive.google.com/file/d/1uzPgkjki8zJKRbyLuY2C5KqzcUr4sCif/view?usp=sharing,https://drive.google.com/file/d/1wr8K1Y3gB4Q4-XF_Mkjb8Eru57DDBYfZ/view?usp=sharing,19 41 28.49 +40 10 34.18,295.3687164,40.17616025,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.3687164%2040.17616025,0.1383304183,0.7112146112,0.22691192,0.3895822478,0.25262192,-6.783666627,0.270733,2.2058792,1.3814769,19.511303,null,null,null,null,null,20.734,0.045,,,1.781,0.163,,,21.1872,0.0727,19.9478,0.0395,18.8639,0.0143,18.4063,0.0205,18.1735,0.0132,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,6.7,9.98,,,6.7,9.98,6.48,9.25,0.65,0.84,nan,,,,2.47E-152,0,4.47E-203,
412,Rotational,5024751,nodata,,V* V2395 Cyg,Gaia DR3 2076392872590614784,,cluster,rotating_BY Dra_vsx,ST02,MS,3.495268,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_412.png,https://drive.google.com/file/d/1EkAG0Ifi3DRqFuu0bRKb2iA_zDFRP1h5/view?usp=sharing,https://drive.google.com/file/d/1iXfg1CzfegLtqE36doETTawSprftmzMX/view?usp=sharing,19 41 26.77 +40 10 49.32,295.3615529,40.18036582,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.36155289999994%2040.18036582,0.2861010944,0.3297484334,0.078503765,-2.922142204,0.08998385,-3.820461364,0.10042079,1.4533806,1.2550933,17.904427,16.003,15.389,15.093,null,null,18.472,0.007,0.646,0.075,1.097,0.016,,,18.7734,0.012,17.9439,0.0101,17.538,0.0054,17.3266,0.0056,17.1807,0.0052,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,0.9935979619,0.9794995528,0.9863500406,0.9935979619,0.9794995528,0.9863500406,
414,Rotational,5113521,nodata,new detection,GAIA DR2 2076393250540210432,Gaia DR3 2076393250540210432,,field,rotating,NEW,MS,0.97587,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_414.png,https://drive.google.com/file/d/1Futm47srW7uMSezATHDYeg1975m8RJHr/view?usp=sharing,https://drive.google.com/file/d/1amYZFXHaZo5JBzo3UrjUDpCdu4q0siHI/view?usp=sharing,19 41 55.41 +40 13 55.78,295.4808802,40.232161,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.48088019999994%2040.232161,1.024726654,0.5100818076,0.11198146,-7.559436269,0.116414346,-0.4450172372,0.13289307,1.3777142,1.2750686,18.447546,null,null,null,null,null,,,,,,,,,19.2838,0.01,18.5094,0.0195,18.0802,0.0102,17.8473,0.0153,17.6282,0.0142,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,0,0,0,0,0,0,
415,Rotational,5113519,nodata,new detection,[PGM2013] 683397,Gaia DR3 2076390295610350464,,cluster,rotating,NEW,MS,10.976895,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_415.png,https://drive.google.com/file/d/1G3HRN-UDeRVXD86uKai_UTCEFON2mJRr/view?usp=sharing,https://drive.google.com/file/d/1sXMZakEaob7RnP2WJ7_uIeVUy_8-0IQ3/view?usp=sharing,19 41 55.21 +40 12 54.77,295.480027,40.21521419,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.480027%2040.21521419,0.09110044325,0.4762978178,0.08156707,-2.846405816,0.0884497,-3.853378652,0.09924747,1.2333984,1.2163514,17.99139,null,null,null,null,null,18.34,0.007,0.841,0.072,0.955,0.014,,,18.6578,0.011,17.9691,0.0063,17.6884,0.0122,17.5593,0.0093,17.4887,0.009,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,0.9162149465,0.9607540045,0.9383355966,0.9162149465,0.9607540045,0.9383355966,
416,Rotational,5113452,nodata,,V* V2403 Cyg,Gaia DR3 2076393211878004096,,field,rotating_BY Dra_vsx,ST02,MS,0.733432,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_416.png,https://drive.google.com/file/d/1EEMyPG2_bx4XQbNyoBbOq_jQ8MMxsOmM/view?usp=sharing,https://drive.google.com/file/d/13PZmhdjcXb2pQ3jVtXy6hmtmpKQIVMSG/view?usp=sharing,19 41 51.38 +40 12 33.47,295.4640748,40.20929624,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.4640748%2040.20929624,1.363452917,0.6586501224,0.13616128,-6.930732645,0.14716162,-13.20764785,0.16035378,1.9948063,1.3994887,18.605364,16.105,15.396,15.426,17.8099,0.3393937684,19.411,0.016,,,1.555,0.044,,,19.935,0.0253,18.6961,0.0088,17.9683,0.0072,17.6217,0.0081,17.4264,0.0109,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,0,0,0,0,0,0,
417,Rotational,5113418,nodata,new detection,GAIA DR2 2076393113108873344,Gaia DR3 2076393113108873344,,field,rotating,NEW,MS,12.802356,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_417.png,https://drive.google.com/file/d/1pMeZEgsZilnqlIb8EZ3hAZd1IHsrqBXa/view?usp=sharing,https://drive.google.com/file/d/1nPH9MfoATfllaLQcCNB7-BUwbpfr9blG/view?usp=sharing,19 41 49.61 +40 12 26.64,295.456698,40.20739905,,,,,nan,nan,http://aladin.u-strasbg.fr/AladinLite/?target=295.456698%2040.20739905,0.07811062276,0.5010212644,0.07333137,-3.278089299,0.07892504,-7.635995691,0.086396,1.3495522,1.2349409,17.778517,16.123,15.517,15.35,17.8094,0.1477124572,18.198,0.006,0.899,0.071,1.058,0.013,,,18.5543,0.0033,17.7602,0.0053,17.4353,0.0022,17.2573,0.0122,17.1458,0.0116,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,8.90E-131,6.38E-107,1.22E-123,8.90E-131,6.38E-107,1.22E-123,
